OrderID,CustomerID,CustomerName,Email,Phone,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,TaxRate,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,ShippingAddress,City,State,ZipCode,Country
ORD100119,CUST9336,Customer 9336,customer9336@example.com,+1-555-6059,2023-01-20 16:00:00,PRD709,Product 709,Toys,8,62.72,0.2,0.08,11.1,444.62,Cash on Delivery,Shipped,9181 Main St,City2,NY,42352,USA
ORD100120,CUST9627,Customer 9627,customer9627@example.com,+1-555-5555,2023-12-15 07:00:00,PRD674,Product 674,Home & Garden,10,731.63,0.12,0.08,22.37,6975.78,Bank Transfer,Pending,2253 Main St,City43,NC,71183,USA
ORD100121,CUST9630,Customer 9630,customer9630@example.com,+1-555-3267,2023-07-26 17:00:00,PRD316,Product 316,Electronics,2,107.51,0.2,0.08,23.26,209.04,Bank Transfer,Shipped,7264 Main St,City71,NY,93060,USA
ORD100122,CUST7041,Customer 7041,customer7041@example.com,+1-555-1893,2023-04-03 11:00:00,PRD490,Product 490,Sports,9,566.8,0.26,0.08,24.12,4101.0,PayPal,Pending,4159 Main St,City32,NC,16210,USA
ORD100123,CUST8489,Customer 8489,customer8489@example.com,+1-555-2875,2023-11-10 03:00:00,PRD467,Product 467,Health,10,519.64,0.18,0.08,10.98,4612.91,Cash on Delivery,Processing,4590 Main St,City67,CA,78666,USA
ORD100124,CUST2446,Customer 2446,customer2446@example.com,+1-555-5968,2023-03-26 19:00:00,PRD231,Product 231,Sports,9,774.87,0.18,0.08,16.02,6192.04,Debit Card,Cancelled,650 Main St,City30,OH,89489,USA
ORD100125,CUST3347,Customer 3347,customer3347@example.com,+1-555-1593,2023-01-04 07:00:00,PRD785,Product 785,Electronics,6,870.15,0.2,0.08,7.49,4518.35,Bank Transfer,Processing,6052 Main St,City10,IL,99961,USA
ORD100126,CUST7289,Customer 7289,customer7289@example.com,+1-555-1005,2023-03-07 01:00:00,PRD879,Product 879,Toys,4,323.56,0.08,0.08,11.97,1297.93,Bank Transfer,Processing,3829 Main St,City57,FL,15535,USA
ORD100127,CUST2466,Customer 2466,customer2466@example.com,+1-555-2053,2023-05-02 04:00:00,PRD323,Product 323,Toys,8,63.6,0.11,0.08,11.53,500.59,PayPal,Pending,3679 Main St,City79,CA,22524,USA
ORD100128,CUST9732,Customer 9732,customer9732@example.com,+1-555-3520,2023-05-18 21:00:00,PRD166,Product 166,Automotive,6,944.3,0.11,0.08,15.13,5461.1,Bank Transfer,Cancelled,8339 Main St,City76,GA,16786,USA
ORD100129,CUST7815,Customer 7815,customer7815@example.com,+1-555-2826,2023-11-10 16:00:00,PRD606,Product 606,Clothing,1,165.46,0.12,0.08,12.54,169.79,PayPal,Shipped,8770 Main St,City6,IL,50366,USA
ORD100130,CUST2013,Customer 2013,customer2013@example.com,+1-555-6494,2023-03-31 09:00:00,PRD169,Product 169,Sports,9,449.17,0.03,0.08,15.12,4250.07,PayPal,Shipped,8442 Main St,City16,NC,81478,USA
ORD100131,CUST9334,Customer 9334,customer9334@example.com,+1-555-4431,2023-08-06 14:00:00,PRD420,Product 420,Sports,5,196.87,0.23,0.08,13.24,831.83,Bank Transfer,Shipped,1387 Main St,City72,NY,33703,USA
ORD100132,CUST7901,Customer 7901,customer7901@example.com,+1-555-9946,2023-03-17 06:00:00,PRD863,Product 863,Sports,5,20.4,0.19,0.08,19.42,108.65,Cash on Delivery,Cancelled,9820 Main St,City28,NY,70880,USA
ORD100133,CUST6426,Customer 6426,customer6426@example.com,+1-555-5811,2023-04-16 21:00:00,PRD801,Product 801,Home & Garden,1,390.74,0.04,0.08,10.57,415.69,Bank Transfer,Processing,5754 Main St,City65,FL,71524,USA
ORD100134,CUST8045,Customer 8045,customer8045@example.com,+1-555-3615,2023-11-24 20:00:00,PRD115,Product 115,Clothing,8,980.61,0.25,0.08,8.7,6363.05,Cash on Delivery,Shipped,3450 Main St,City9,PA,61016,USA
ORD100135,CUST8665,Customer 8665,customer8665@example.com,+1-555-4066,2023-03-28 10:00:00,PRD786,Product 786,Home & Garden,3,756.88,0.15,0.08,9.53,2093.98,Bank Transfer,Cancelled,7521 Main St,City83,NY,64725,USA
ORD100136,CUST6596,Customer 6596,customer6596@example.com,+1-555-1226,2023-04-05 16:00:00,PRD461,Product 461,Automotive,9,900.8,0.18,0.08,6.76,7186.5,Credit Card,Pending,6344 Main St,City75,NC,35192,USA
ORD100137,CUST2499,Customer 2499,customer2499@example.com,+1-555-3315,2023-11-29 23:00:00,PRD335,Product 335,Clothing,10,875.21,0.1,0.08,13.8,8520.84,Debit Card,Shipped,348 Main St,City35,MI,93081,USA
ORD100138,CUST8972,Customer 8972,customer8972@example.com,+1-555-2552,2023-06-16 13:00:00,PRD182,Product 182,Clothing,2,378.12,0.07,0.08,16.5,776.07,PayPal,Shipped,1668 Main St,City50,PA,56524,USA
ORD100139,CUST8869,Customer 8869,customer8869@example.com,+1-555-2988,2023-09-30 02:00:00,PRD369,Product 369,Books,7,557.49,0.09,0.08,7.27,3842.58,PayPal,Processing,1533 Main St,City11,TX,21949,USA
ORD100140,CUST7072,Customer 7072,customer7072@example.com,+1-555-5516,2023-01-06 09:00:00,PRD721,Product 721,Health,8,997.26,0.25,0.08,13.21,6475.45,PayPal,Cancelled,3037 Main St,City58,IL,91705,USA
ORD100141,CUST1209,Customer 1209,customer1209@example.com,+1-555-4830,2023-09-02 07:00:00,PRD458,Product 458,Automotive,4,522.62,0.17,0.08,14.02,1887.93,Cash on Delivery,Delivered,2268 Main St,City18,GA,97849,USA
ORD100142,CUST3602,Customer 3602,customer3602@example.com,+1-555-7627,2023-01-29 18:00:00,PRD412,Product 412,Clothing,6,566.87,0.3,0.08,15.54,2586.86,Debit Card,Cancelled,3525 Main St,City4,CA,24746,USA
ORD100143,CUST4107,Customer 4107,customer4107@example.com,+1-555-5524,2023-07-28 18:00:00,PRD171,Product 171,Books,3,785.78,0.27,0.08,9.28,1867.81,PayPal,Processing,5631 Main St,City35,NY,12310,USA
ORD100144,CUST4734,Customer 4734,customer4734@example.com,+1-555-8491,2023-01-15 20:00:00,PRD895,Product 895,Toys,8,717.24,0.2,0.08,13.42,4970.98,Cash on Delivery,Pending,2221 Main St,City73,NY,76356,USA
ORD100145,CUST6292,Customer 6292,customer6292@example.com,+1-555-2582,2023-02-26 18:00:00,PRD526,Product 526,Toys,4,919.96,0.12,0.08,12.62,3509.94,Bank Transfer,Cancelled,5294 Main St,City25,PA,24046,USA
ORD100146,CUST6767,Customer 6767,customer6767@example.com,+1-555-8939,2023-05-11 00:00:00,PRD445,Product 445,Home & Garden,3,244.48,0.24,0.08,21.56,623.57,Bank Transfer,Pending,8556 Main St,City48,IL,37206,USA
ORD100147,CUST8210,Customer 8210,customer8210@example.com,+1-555-1520,2023-09-05 19:00:00,PRD331,Product 331,Toys,2,580.42,0.06,0.08,8.91,1187.39,Bank Transfer,Pending,6529 Main St,City30,MI,58572,USA
ORD100148,CUST7703,Customer 7703,customer7703@example.com,+1-555-5311,2023-06-27 22:00:00,PRD972,Product 972,Health,7,857.18,0.16,0.08,13.02,5456.46,Cash on Delivery,Pending,6445 Main St,City89,NY,26913,USA
ORD100149,CUST3759,Customer 3759,customer3759@example.com,+1-555-4981,2023-04-09 13:00:00,PRD244,Product 244,Books,5,931.01,0.25,0.08,14.69,3785.28,PayPal,Shipped,1099 Main St,City2,CA,58475,USA
ORD100150,CUST7848,Customer 7848,customer7848@example.com,+1-555-5341,2023-01-06 04:00:00,PRD295,Product 295,Sports,8,740.51,0.11,0.08,16.46,5710.69,Cash on Delivery,Delivered,9648 Main St,City77,NC,89669,USA
ORD100151,CUST5613,Customer 5613,customer5613@example.com,+1-555-3307,2023-11-26 20:00:00,PRD617,Product 617,Automotive,2,483.2,0.25,0.08,7.48,790.26,Bank Transfer,Delivered,9827 Main St,City67,GA,76607,USA
ORD100152,CUST1151,Customer 1151,customer1151@example.com,+1-555-1104,2023-09-17 08:00:00,PRD223,Product 223,Health,6,809.98,0.03,0.08,11.11,5102.32,Cash on Delivery,Shipped,7381 Main St,City34,IL,54679,USA
ORD100153,CUST2733,Customer 2733,customer2733@example.com,+1-555-5164,2023-04-21 22:00:00,PRD299,Product 299,Automotive,6,507.63,0.21,0.08,7.41,2606.07,Cash on Delivery,Shipped,5032 Main St,City11,NC,76804,USA
ORD100154,CUST6855,Customer 6855,customer6855@example.com,+1-555-2589,2023-03-08 13:00:00,PRD397,Product 397,Health,8,299.1,0.28,0.08,23.41,1884.05,PayPal,Delivered,2861 Main St,City8,NC,14709,USA
ORD100155,CUST6413,Customer 6413,customer6413@example.com,+1-555-1983,2023-04-02 10:00:00,PRD683,Product 683,Toys,4,671.31,0.27,0.08,15.11,2132.15,Debit Card,Shipped,1082 Main St,City47,FL,71982,USA
ORD100156,CUST9464,Customer 9464,customer9464@example.com,+1-555-4189,2023-07-23 10:00:00,PRD237,Product 237,Home & Garden,10,700.64,0.03,0.08,6.43,7346.33,Credit Card,Processing,4859 Main St,City67,MI,93472,USA
ORD100157,CUST8221,Customer 8221,customer8221@example.com,+1-555-9591,2023-12-02 11:00:00,PRD310,Product 310,Home & Garden,6,632.34,0.15,0.08,21.89,3504.82,Bank Transfer,Processing,7941 Main St,City58,GA,57613,USA
ORD100158,CUST4250,Customer 4250,customer4250@example.com,+1-555-6908,2023-06-28 07:00:00,PRD939,Product 939,Sports,9,280.27,0.28,0.08,13.23,1974.67,Credit Card,Processing,7753 Main St,City97,OH,40070,USA
ORD100159,CUST2391,Customer 2391,customer2391@example.com,+1-555-2643,2023-07-20 18:00:00,PRD331,Product 331,Home & Garden,7,705.82,0.03,0.08,22.58,5198.5,Debit Card,Delivered,7168 Main St,City30,MI,20132,USA
ORD100160,CUST9598,Customer 9598,customer9598@example.com,+1-555-6782,2023-08-05 19:00:00,PRD807,Product 807,Home & Garden,7,933.1,0.23,0.08,13.32,5445.08,Credit Card,Delivered,7531 Main St,City12,NC,23232,USA
ORD100161,CUST1791,Customer 1791,customer1791@example.com,+1-555-8494,2023-04-24 09:00:00,PRD939,Product 939,Sports,1,334.1,0.15,0.08,15.07,321.77,Credit Card,Shipped,8821 Main St,City72,NC,39436,USA
ORD100162,CUST5234,Customer 5234,customer5234@example.com,+1-555-4427,2023-04-10 00:00:00,PRD489,Product 489,Home & Garden,10,352.97,0.3,0.08,11.36,2679.81,PayPal,Shipped,1441 Main St,City29,NY,79937,USA
ORD100163,CUST1185,Customer 1185,customer1185@example.com,+1-555-2402,2023-09-18 16:00:00,PRD885,Product 885,Home & Garden,2,335.5,0.26,0.08,21.75,558.01,Debit Card,Delivered,8660 Main St,City31,PA,90351,USA
ORD100164,CUST6084,Customer 6084,customer6084@example.com,+1-555-1142,2023-04-17 23:00:00,PRD992,Product 992,Home & Garden,8,715.83,0.03,0.08,17.62,6016.85,Credit Card,Pending,2545 Main St,City84,MI,36356,USA
ORD100165,CUST9939,Customer 9939,customer9939@example.com,+1-555-1683,2023-02-21 04:00:00,PRD206,Product 206,Home & Garden,9,657.59,0.24,0.08,11.68,4869.43,PayPal,Processing,9672 Main St,City54,FL,28863,USA
ORD100166,CUST2289,Customer 2289,customer2289@example.com,+1-555-6814,2023-08-20 22:00:00,PRD476,Product 476,Books,7,649.63,0.02,0.08,17.17,4830.15,Cash on Delivery,Pending,6969 Main St,City30,MI,69616,USA
ORD100167,CUST2756,Customer 2756,customer2756@example.com,+1-555-9583,2023-10-07 23:00:00,PRD909,Product 909,Electronics,5,524.08,0.24,0.08,16.56,2167.38,PayPal,Pending,5095 Main St,City54,CA,46547,USA
ORD100168,CUST4665,Customer 4665,customer4665@example.com,+1-555-8215,2023-02-18 02:00:00,PRD642,Product 642,Home & Garden,9,519.67,0.11,0.08,22.89,4518.45,Bank Transfer,Delivered,6574 Main St,City98,PA,33481,USA
ORD100169,CUST2105,Customer 2105,customer2105@example.com,+1-555-5161,2023-06-11 04:00:00,PRD957,Product 957,Books,4,296.48,0.29,0.08,16.09,925.45,Debit Card,Shipped,1929 Main St,City66,PA,89717,USA
ORD100170,CUST9727,Customer 9727,customer9727@example.com,+1-555-7675,2023-11-15 06:00:00,PRD323,Product 323,Health,5,715.53,0.23,0.08,12.01,2987.18,Bank Transfer,Cancelled,4440 Main St,City62,IL,12938,USA
ORD100171,CUST9114,Customer 9114,customer9114@example.com,+1-555-6058,2023-06-02 05:00:00,PRD303,Product 303,Toys,4,614.81,0.05,0.08,24.64,2547.82,Cash on Delivery,Delivered,355 Main St,City79,CA,54200,USA
ORD100172,CUST2385,Customer 2385,customer2385@example.com,+1-555-1941,2023-07-03 21:00:00,PRD131,Product 131,Books,7,990.82,0.03,0.08,5.3,7271.18,PayPal,Shipped,8513 Main St,City40,TX,55002,USA
ORD100173,CUST7902,Customer 7902,customer7902@example.com,+1-555-4232,2023-02-17 15:00:00,PRD992,Product 992,Sports,4,960.69,0.13,0.08,18.21,3628.87,Debit Card,Cancelled,6064 Main St,City61,PA,79488,USA
ORD100174,CUST2362,Customer 2362,customer2362@example.com,+1-555-2487,2023-06-13 06:00:00,PRD814,Product 814,Electronics,6,685.79,0.28,0.08,12.25,3211.87,Bank Transfer,Shipped,8099 Main St,City30,TX,93257,USA
ORD100175,CUST1854,Customer 1854,customer1854@example.com,+1-555-5624,2023-07-01 15:00:00,PRD949,Product 949,Electronics,2,650.12,0.1,0.08,7.45,1271.28,Debit Card,Processing,8856 Main St,City82,GA,89727,USA
ORD100176,CUST9324,Customer 9324,customer9324@example.com,+1-555-6301,2023-06-24 21:00:00,PRD829,Product 829,Sports,2,310.02,0.0,0.08,15.71,685.35,Credit Card,Processing,9264 Main St,City13,PA,92755,USA
ORD100177,CUST4031,Customer 4031,customer4031@example.com,+1-555-4841,2023-04-09 08:00:00,PRD153,Product 153,Electronics,9,77.98,0.18,0.08,14.44,635.97,Debit Card,Processing,1273 Main St,City55,CA,13492,USA
ORD100178,CUST8368,Customer 8368,customer8368@example.com,+1-555-4081,2023-12-19 23:00:00,PRD359,Product 359,Electronics,6,321.59,0.05,0.08,18.42,1998.13,PayPal,Delivered,1700 Main St,City63,FL,73459,USA
ORD100179,CUST4372,Customer 4372,customer4372@example.com,+1-555-8109,2023-06-06 19:00:00,PRD735,Product 735,Automotive,6,705.53,0.2,0.08,12.22,3669.69,Cash on Delivery,Delivered,585 Main St,City93,NC,17142,USA
ORD100180,CUST1072,Customer 1072,customer1072@example.com,+1-555-2808,2023-12-22 00:00:00,PRD879,Product 879,Automotive,5,564.69,0.2,0.08,18.75,2458.21,Cash on Delivery,Delivered,8499 Main St,City87,MI,51245,USA
ORD100181,CUST8197,Customer 8197,customer8197@example.com,+1-555-6336,2023-12-14 05:00:00,PRD765,Product 765,Toys,8,916.28,0.08,0.08,19.59,7302.92,Debit Card,Cancelled,3271 Main St,City3,TX,48767,USA
ORD100182,CUST2976,Customer 2976,customer2976@example.com,+1-555-9345,2023-12-08 16:00:00,PRD938,Product 938,Home & Garden,6,828.79,0.15,0.08,9.09,4574.07,PayPal,Delivered,1357 Main St,City82,TX,39481,USA
ORD100183,CUST1371,Customer 1371,customer1371@example.com,+1-555-2605,2023-01-20 11:00:00,PRD453,Product 453,Clothing,1,79.89,0.14,0.08,18.67,92.87,Debit Card,Shipped,4859 Main St,City14,IL,14372,USA
ORD100184,CUST3821,Customer 3821,customer3821@example.com,+1-555-2247,2023-07-29 16:00:00,PRD246,Product 246,Health,7,431.34,0.09,0.08,17.93,2985.38,Credit Card,Cancelled,8062 Main St,City19,OH,11232,USA
ORD100185,CUST8309,Customer 8309,customer8309@example.com,+1-555-2710,2023-02-13 13:00:00,PRD364,Product 364,Clothing,8,813.61,0.07,0.08,20.37,6557.89,Bank Transfer,Shipped,1757 Main St,City84,NC,17066,USA
ORD100186,CUST8319,Customer 8319,customer8319@example.com,+1-555-7501,2023-02-04 18:00:00,PRD658,Product 658,Books,6,589.76,0.17,0.08,20.7,3192.67,Debit Card,Shipped,3036 Main St,City20,MI,73154,USA
ORD100187,CUST8958,Customer 8958,customer8958@example.com,+1-555-6282,2023-02-28 01:00:00,PRD902,Product 902,Sports,2,364.88,0.07,0.08,15.8,748.77,Cash on Delivery,Delivered,5237 Main St,City36,OH,16724,USA
ORD100188,CUST7856,Customer 7856,customer7856@example.com,+1-555-5117,2023-03-18 06:00:00,PRD606,Product 606,Electronics,8,113.07,0.02,0.08,10.02,967.41,Debit Card,Cancelled,4148 Main St,City100,OH,98766,USA
ORD100189,CUST6786,Customer 6786,customer6786@example.com,+1-555-5096,2023-05-20 22:00:00,PRD748,Product 748,Home & Garden,3,849.07,0.28,0.08,23.58,2004.29,PayPal,Shipped,2577 Main St,City50,TX,14817,USA
ORD100190,CUST2497,Customer 2497,customer2497@example.com,+1-555-9007,2023-07-21 22:00:00,PRD978,Product 978,Toys,1,633.86,0.18,0.08,22.96,584.31,Bank Transfer,Cancelled,98 Main St,City7,CA,30236,USA
ORD100191,CUST7132,Customer 7132,customer7132@example.com,+1-555-6847,2023-01-03 03:00:00,PRD579,Product 579,Toys,6,728.43,0.07,0.08,13.93,4403.74,Debit Card,Shipped,3668 Main St,City58,PA,86743,USA
ORD100192,CUST5125,Customer 5125,customer5125@example.com,+1-555-1861,2023-05-06 14:00:00,PRD966,Product 966,Books,4,361.52,0.16,0.08,22.29,1334.17,Cash on Delivery,Cancelled,9942 Main St,City19,FL,48426,USA
ORD100193,CUST4293,Customer 4293,customer4293@example.com,+1-555-5948,2023-09-18 08:00:00,PRD628,Product 628,Toys,8,985.5,0.0,0.08,8.93,8523.65,Bank Transfer,Processing,6750 Main St,City54,CA,13063,USA
ORD100194,CUST9297,Customer 9297,customer9297@example.com,+1-555-6400,2023-01-15 08:00:00,PRD307,Product 307,Toys,7,31.16,0.22,0.08,14.5,198.24,Debit Card,Cancelled,8375 Main St,City68,TX,16422,USA
ORD100195,CUST2871,Customer 2871,customer2871@example.com,+1-555-9441,2023-09-11 08:00:00,PRD373,Product 373,Books,1,842.61,0.01,0.08,19.34,920.26,PayPal,Cancelled,1153 Main St,City55,NC,43329,USA
ORD100196,CUST8134,Customer 8134,customer8134@example.com,+1-555-7896,2023-05-12 10:00:00,PRD720,Product 720,Sports,2,465.71,0.18,0.08,15.85,840.72,Credit Card,Cancelled,599 Main St,City76,CA,20791,USA
ORD100197,CUST8582,Customer 8582,customer8582@example.com,+1-555-3090,2023-10-14 04:00:00,PRD560,Product 560,Books,10,124.83,0.12,0.08,5.08,1191.46,Cash on Delivery,Cancelled,9620 Main St,City94,NY,88452,USA
ORD100198,CUST1225,Customer 1225,customer1225@example.com,+1-555-3962,2023-10-20 18:00:00,PRD372,Product 372,Electronics,5,140.13,0.0,0.08,8.02,764.72,Credit Card,Pending,9615 Main St,City76,GA,93172,USA
ORD100199,CUST2340,Customer 2340,customer2340@example.com,+1-555-7748,2023-05-05 13:00:00,PRD928,Product 928,Electronics,8,520.29,0.29,0.08,6.49,3198.16,PayPal,Pending,209 Main St,City37,NY,79509,USA
ORD100200,CUST7447,Customer 7447,customer7447@example.com,+1-555-9350,2023-04-02 02:00:00,PRD475,Product 475,Books,1,557.48,0.06,0.08,7.34,573.29,Debit Card,Pending,4458 Main St,City88,MI,37217,USA
ORD100201,CUST4305,Customer 4305,customer4305@example.com,+1-555-5076,2023-06-28 17:00:00,PRD499,Product 499,Toys,7,509.32,0.09,0.08,20.93,3524.85,Cash on Delivery,Cancelled,8840 Main St,City35,MI,90178,USA
ORD100202,CUST4546,Customer 4546,customer4546@example.com,+1-555-5802,2023-07-03 23:00:00,PRD880,Product 880,Electronics,7,92.23,0.3,0.08,21.08,509.16,PayPal,Processing,2017 Main St,City92,TX,31812,USA
ORD100203,CUST4220,Customer 4220,customer4220@example.com,+1-555-7588,2023-03-14 03:00:00,PRD379,Product 379,Books,1,125.69,0.28,0.08,8.31,106.05,Bank Transfer,Delivered,8194 Main St,City16,TX,38015,USA
ORD100204,CUST5040,Customer 5040,customer5040@example.com,+1-555-3213,2023-01-26 03:00:00,PRD259,Product 259,Books,3,451.45,0.08,0.08,5.25,1350.93,Credit Card,Delivered,3765 Main St,City68,OH,42346,USA
ORD100205,CUST2183,Customer 2183,customer2183@example.com,+1-555-6970,2023-08-26 04:00:00,PRD635,Product 635,Clothing,1,114.68,0.02,0.08,8.0,129.38,Cash on Delivery,Delivered,5160 Main St,City43,PA,74394,USA
ORD100206,CUST1103,Customer 1103,customer1103@example.com,+1-555-6964,2023-01-23 23:00:00,PRD662,Product 662,Sports,4,449.47,0.16,0.08,6.73,1637.77,Debit Card,Cancelled,1761 Main St,City87,IL,34891,USA
ORD100207,CUST1150,Customer 1150,customer1150@example.com,+1-555-2571,2023-08-01 12:00:00,PRD139,Product 139,Books,9,61.76,0.08,0.08,7.43,559.71,Bank Transfer,Processing,560 Main St,City73,IL,73397,USA
ORD100208,CUST5440,Customer 5440,customer5440@example.com,+1-555-1551,2023-07-28 22:00:00,PRD159,Product 159,Automotive,4,746.01,0.15,0.08,11.84,2751.19,PayPal,Cancelled,7697 Main St,City47,IL,12895,USA
ORD100209,CUST5420,Customer 5420,customer5420@example.com,+1-555-8952,2023-06-09 09:00:00,PRD438,Product 438,Home & Garden,1,897.24,0.25,0.08,5.67,732.43,Bank Transfer,Cancelled,9416 Main St,City1,TX,26040,USA
ORD100210,CUST4683,Customer 4683,customer4683@example.com,+1-555-9078,2023-06-01 01:00:00,PRD874,Product 874,Automotive,7,426.81,0.18,0.08,7.82,2653.7,PayPal,Cancelled,1325 Main St,City86,GA,49907,USA
ORD100211,CUST6801,Customer 6801,customer6801@example.com,+1-555-1361,2023-04-12 05:00:00,PRD703,Product 703,Home & Garden,3,384.7,0.23,0.08,9.05,968.8,PayPal,Cancelled,9172 Main St,City27,TX,59767,USA
ORD100212,CUST4804,Customer 4804,customer4804@example.com,+1-555-6839,2023-08-13 05:00:00,PRD488,Product 488,Electronics,9,530.19,0.19,0.08,12.46,4186.75,PayPal,Delivered,7543 Main St,City6,PA,21204,USA
ORD100213,CUST8119,Customer 8119,customer8119@example.com,+1-555-5649,2023-08-12 02:00:00,PRD819,Product 819,Health,1,164.03,0.08,0.08,18.37,181.35,Debit Card,Pending,4759 Main St,City76,NY,61361,USA
ORD100214,CUST5680,Customer 5680,customer5680@example.com,+1-555-2339,2023-01-27 13:00:00,PRD908,Product 908,Toys,6,678.98,0.13,0.08,21.77,3849.59,Debit Card,Cancelled,8457 Main St,City5,IL,31247,USA
ORD100215,CUST6688,Customer 6688,customer6688@example.com,+1-555-6272,2023-06-22 05:00:00,PRD811,Product 811,Clothing,2,951.16,0.25,0.08,8.0,1548.88,Bank Transfer,Delivered,2054 Main St,City8,FL,63166,USA
ORD100216,CUST9806,Customer 9806,customer9806@example.com,+1-555-6107,2023-04-24 21:00:00,PRD624,Product 624,Home & Garden,5,239.58,0.28,0.08,24.91,956.4,PayPal,Shipped,2906 Main St,City82,MI,95164,USA
ORD100217,CUST3121,Customer 3121,customer3121@example.com,+1-555-1669,2023-11-14 11:00:00,PRD461,Product 461,Books,3,579.15,0.07,0.08,8.27,1753.36,Cash on Delivery,Pending,3346 Main St,City20,PA,19984,USA
ORD100218,CUST9094,Customer 9094,customer9094@example.com,+1-555-9812,2023-11-19 05:00:00,PRD989,Product 989,Automotive,1,945.57,0.04,0.08,11.09,991.46,Credit Card,Delivered,2561 Main St,City11,NY,77512,USA
ORD100219,CUST5881,Customer 5881,customer5881@example.com,+1-555-8671,2023-11-10 06:00:00,PRD832,Product 832,Electronics,4,920.9,0.28,0.08,15.66,2880.03,Bank Transfer,Shipped,9331 Main St,City15,CA,53203,USA
